No.,Labels,Tweets,Happiness,Sadness,Anger,Disgust,Surprise,Fear,Sentiment
644,1,"ผมจะคอยบอกตัวเองเสมอ "" พรุ่งนี้ค่อยจากโลกไป "" มันดูเหมือนหลอกตัวเอง ผมก็แค่ยื้อเวลาเพื่อหาคำตอบของเรื่องราวทั้งหมด จะได้จากไปอย่างสงบสักที ?? #โรคซึมเศร้า",0,1,0,0,0,0,0
645,0,ซื้อ atarax แก้ผื่นคันมาให้แม่ อ่านดูคุณสมบัติ แก้วิตกกังวลได้ ใครเคยกินแล้วเป็นยังไงบ้าง เพราะช่วงที่เป็นหวัดกิน คลอเฟแล้วเหมือน##โรคซึมเศร้า ดีขึ้น ช่วงนั้นคิดว่า คงได้นอนเยอะขึ้นเลยดีขึ้นเอง,0,0,0,0,0,1,1
646,0,"*คนที่เป็นโรคซึมเศร้า -พวกเราไม่ได้แกล้งเศร้า -พวกเราไม่ได้ต้องการเรียกร้องความสนใจ -ในแบบที่พวกเธอคิดกันหรอกนะ *ถ้าพวกเราเลือกได้ -พวกเราก็คงไม่อยากตกอยู่ในสภาวะแบบ นี้หรอกนะ -กว่าจะผ่านไปได้แต่ละวันแต่ละวัน -พวกเราทรมาณมากเลยนะ  ""คุณไม่ได้เป็นแบบเราคุณจะไม่เข้าใจ"" #โรคซึมเศร้า",0,1,0,1,0,0,2
647,0,"แม่เข้ามาสวมกอดแล้วบอกกับผมว่า "" ลูกต้องเริ่มยอมรับความจริง และไม่หลีกหนีมันนะลูก ทำเพื่อแม่ได้ไหม? แม่อยากเห็นลูกดีขึ้น ""  ตอนนั้นผมยังไม่ตอบอะไร เพราะที่ผ่านมาผมเป๋นแบบนั้นมาตลอด ""แม่ครับ ผมยอมรับความจริงแล้วครับ และจะไม่โกหก ผมไม่มีใครเลยครับแม่ และผมหมดแรงแล้ว "" #โรคซึมเศร้า",0,1,0,1,0,0,2
648,0,คนเดียวมันสบายใจกว่าจริงๆ รู้สึกเหงามากเลยนะแต่มันไม่ต้องคอยฝืนทำเรื่องอื่นอ่ะ #โรคซึมเศร้า,0,1,0,0,0,0,0
649,0,จะไปจากเราก็ไม่เป็นไร แต่ถ้าจะกลับมา อย่ากลับมาในตอนที่เราไม่รู้สึกอะไรอีกแล้วละกัน. . . #แคปชั่น  #คำคม #รัก #คำคมคนอกหัก #ตามอารมณ์ #เพ้อ #ขี้แพ้ #เศร้า,0,1,0,0,0,0,2
650,0,ฐานะรวย=สวย #แคปชั่นอ่อย #รอคอย #แคปชั่นคิดถึง #แคปชั่นคิดถึง #คำคม #ความรู้สึก #แคปชั่นเด็ด #ความรู้สึก #รักเขา #รัก  #คำพูดบางคำ #คำคมบอกรัก #ความรู้สึก #รักนะ #เสียใจ #เศร้า #หาที่ปรึกษา #แคปชั่นโสด #แคปชั่นอ่อย  #เราและนาย #โสด,0,0,0,0,0,0,0
651,0,ตัดกระดาษ??ต้องใช้กรรไกร?? ตัดหัวใจ??ต้องใช้เวลา?? #คําคมโดนๆ #โรคซึมเศร้า #คําคมความรู้สึก #คําคม #แคปชั่นเด็ด #แคปชั่นกวนตีน #แคปชั่นเสี่ยว #แคปชั่นโสด #แคปชั่นตลก #แคปชั่นน่ารัก #แคปชั่นอกหัก,0,1,0,0,0,0,2
652,0,เจอกับหนังสือเล่มนี้เข้า ดีนะ ทำให้เข้าใจลักษณะของความเครียดที่เข้าข่ายโรคต่างๆมากขึ้น ตอนแรกคิดว่าตัวเองเป็นซึมเศร้า แต่อ่านแล้วเหมือนจะเข้าอาการ PMS มากกว่า ลักษณะแบบผญ.เป็นเมนส์ ขี้หงุดหงิด อารมณ์เสียกะเรื่องหยุมหยิม #แนะนําหนังสือ #จิตวิทยา #ซึมเศร้า,1,0,0,0,0,0,0
653,0,จำไม่ได้เลยว่ามีความสุขครั้งล่าสุดตอนไหน #โรคซึมเศร้า,0,1,0,0,0,0,2
654,0,สวัสดีค่ะ มีเรื่องอยากมาระบาย เพราะนี่ไม่สามารถระบายให้ใครฟังได้เลยในชีวิตจริงหากพิมคำไหนผิดพลาดเกิดความเข้าใจผิดต่างๆขออภัยด้วยนะคะ  #ท้อแท้  #ต้องการกำลังใจ #ถูกทำร้ายมาเยอะ  #โรคทางจิต #โรคซึมเศร้า,0,1,0,0,0,0,2
655,0,เคยดิ่งแล้วแฟนเก่าทักมาปลอบใจไหม?  แม่งโคตรอยากกอดอยากขอบคุณเขาเลย  #ขอบคุณนะคุณ #โรคซึมเศร้า,1,0,0,0,0,0,1
656,0,ผ๋มโง่เองเเหละ ที่ยังม่ใปไหนสักที????  #แคปชั่นคิดถึงแฟนเก่า #คําคมคิดถึง #คําคมโดนๆ  #เเคปชั่นความรู้สึก #ผิดหวัง #เศร้า #เเคปชั่นความรู้สึก,0,1,0,1,0,0,2
657,0,ในความนิ่งเฉย เต็มไปด้วยพันล้านความรู้สึก ..??????  #เเคปชั่นความรู้สึก #ผิดหวัง #เศร้า #เสียใจ,0,1,0,0,0,0,2
658,0,??กดติดตามเพจ?? @Amarin49762258 @Amarin49762258  @Amarin49762258  ____________________________ cr. เพจ เหนอ ------------------------------------------ #แคปชั่น #เศร้า #แคปชั่นโดนๆ #แคปชั่นอกหัก #เพ้อ #แคปชั่นอ่อย… https://t.co/u0TrEKtXdj,0,0,0,0,0,0,0
659,1,พอปรับยาแล้ว ดีนะเศร้ามากกว่าเดิม ร้องไห้มากกว่าเดิม และรู้สึกอยากหายไป เบื่องานที่ทำซ้ำๆ เบื่อเพื่อนร่วมงานที่คอยแต่ถามประโยคเดิม ๆ เบื่อหมอที่ไม่เจอยาที่พอดีซักที #ซึมเศร้า อยากเลิกรักษา ??,0,1,1,0,0,0,2
